nanoseconds,logic,logic,logic,logic,logic,logic,logic,logic
896250,0,1,1,1,1,1,1,1
896375,0,1,1,1,1,1,1,1
896500,0,1,1,1,1,1,1,1
896625,0,1,1,1,1,1,1,1
896750,0,1,1,1,1,1,1,1
896875,0,1,1,1,1,1,1,1
897000,0,1,1,1,1,1,1,1
897125,0,1,1,1,1,1,1,1
897250,0,1,1,1,1,1,1,1
897375,0,1,1,1,1,1,1,1
897500,0,1,1,1,1,1,1,1
897625,0,1,1,1,1,1,1,1
897750,0,1,1,1,1,1,1,1
897875,0,1,1,1,1,1,1,1
898000,0,1,1,1,1,1,1,1
898125,0,1,1,1,1,1,1,1
898250,0,1,1,1,1,1,1,1
898375,0,1,1,1,1,1,1,1
898500,0,1,1,1,1,1,1,1
898625,0,1,1,1,1,1,1,1
898750,0,1,1,1,1,1,1,1
898875,0,1,1,1,1,1,1,1
899000,0,1,1,1,1,1,1,1
899125,0,1,1,1,1,1,1,1
899250,0,1,1,1,1,1,1,1
899375,0,1,1,1,1,1,1,1
899500,0,1,1,1,1,1,1,1
899625,0,1,1,1,1,1,1,1
899750,0,1,1,1,1,1,1,1
899875,0,1,1,1,1,1,1,1
900000,0,1,1,1,1,1,1,1
900125,0,1,1,1,1,1,1,1
900250,0,1,1,1,1,1,1,1
900375,0,1,1,1,1,1,1,1
900500,0,1,1,1,1,1,1,1
900625,0,1,1,1,1,1,1,1
900750,0,1,1,1,1,1,1,1
900875,0,1,1,1,1,1,1,1
901000,0,1,1,1,1,1,1,1
901125,0,1,1,1,1,1,1,1
901250,0,1,1,1,1,1,1,1
901375,0,1,1,1,1,1,1,1
901500,0,1,1,1,1,1,1,1
901625,0,1,1,1,1,1,1,1
901750,0,1,1,1,1,1,1,1
901875,0,1,1,1,1,1,1,1
902000,0,1,1,1,1,1,1,1
902125,0,1,1,1,1,1,1,1
902250,0,1,1,1,1,1,1,1
902375,0,1,1,1,1,1,1,1
902500,0,1,1,1,1,1,1,1
902625,0,1,1,1,1,1,1,1
902750,0,1,1,1,1,1,1,1
902875,0,1,1,1,1,1,1,1
903000,0,1,1,1,1,1,1,1
903125,0,1,1,1,1,1,1,1
903250,0,1,1,1,1,1,1,1
903375,0,1,1,1,1,1,1,1
903500,0,1,1,1,1,1,1,1
903625,0,1,1,1,1,1,1,1
903750,0,1,1,1,1,1,1,1
903875,0,1,1,1,1,1,1,1
904000,0,1,1,1,1,1,1,1
904125,0,1,1,1,1,1,1,1
904250,0,1,1,1,1,1,1,1
904375,0,1,1,1,1,1,1,1
904500,0,1,1,1,1,1,1,1
904625,0,1,1,1,1,1,1,1
904750,0,1,1,1,1,1,1,1
904875,0,1,1,1,1,1,1,1
905000,0,1,1,1,1,1,1,1
905125,0,1,1,1,1,1,1,1
905250,0,1,1,1,1,1,1,1
905375,0,1,1,1,1,1,1,1
905500,0,1,1,1,1,1,1,1
905625,0,1,1,1,1,1,1,1
905750,0,1,1,1,1,1,1,1
905875,0,1,1,1,1,1,1,1
906000,0,1,1,1,1,1,1,1
906125,0,1,1,1,1,1,1,1
906250,0,1,1,1,1,1,1,1
906375,0,1,1,1,1,1,1,1
906500,0,1,1,1,1,1,1,1
906625,0,1,1,1,1,1,1,1
906750,0,1,1,1,1,1,1,1
906875,0,1,1,1,1,1,1,1
907000,0,1,1,1,1,1,1,1
907125,0,1,1,1,1,1,1,1
907250,0,1,1,1,1,1,1,1
907375,0,1,1,1,1,1,1,1
907500,0,1,1,1,1,1,1,1
907625,0,1,1,1,1,1,1,1
907750,0,1,1,1,1,1,1,1
907875,0,1,1,1,1,1,1,1
908000,0,1,1,1,1,1,1,1
908125,0,1,1,1,1,1,1,1
908250,0,1,1,1,1,1,1,1
908375,0,1,1,1,1,1,1,1
908500,0,1,1,1,1,1,1,1
908625,0,1,1,1,1,1,1,1
908750,0,1,1,1,1,1,1,1
908875,0,1,1,1,1,1,1,1
909000,0,1,1,1,1,1,1,1
909125,0,1,1,1,1,1,1,1
909250,0,1,1,1,1,1,1,1
909375,0,1,1,1,1,1,1,1
909500,0,1,1,1,1,1,1,1
909625,0,1,1,1,1,1,1,1
909750,0,1,1,1,1,1,1,1
909875,0,1,1,1,1,1,1,1
910000,0,1,1,1,1,1,1,1
910125,0,1,1,1,1,1,1,1
910250,0,1,1,1,1,1,1,1
910375,0,1,1,1,1,1,1,1
910500,0,1,1,1,1,1,1,1
910625,0,1,1,1,1,1,1,1
910750,0,1,1,1,1,1,1,1
910875,0,1,1,1,1,1,1,1
911000,0,1,1,1,1,1,1,1
911125,0,1,1,1,1,1,1,1
911250,0,1,1,1,1,1,1,1
911375,0,1,1,1,1,1,1,1
911500,0,1,1,1,1,1,1,1
911625,0,1,1,1,1,1,1,1
911750,0,1,1,1,1,1,1,1
911875,0,1,1,1,1,1,1,1
912000,0,1,1,1,1,1,1,1
912125,0,1,1,1,1,1,1,1
912250,0,1,1,1,1,1,1,1
912375,0,1,1,1,1,1,1,1
912500,0,1,1,1,1,1,1,1
912625,0,1,1,1,1,1,1,1
912750,0,1,1,1,1,1,1,1
912875,0,1,1,1,1,1,1,1
913000,0,1,1,1,1,1,1,1
913125,0,1,1,1,1,1,1,1
913250,0,1,1,1,1,1,1,1
913375,0,1,1,1,1,1,1,1
913500,0,1,1,1,1,1,1,1
913625,0,1,1,1,1,1,1,1
913750,0,1,1,1,1,1,1,1
913875,0,1,1,1,1,1,1,1
914000,0,1,1,1,1,1,1,1
914125,0,1,1,1,1,1,1,1
914250,0,1,1,1,1,1,1,1
914375,0,1,1,1,1,1,1,1
914500,0,1,1,1,1,1,1,1
914625,0,1,1,1,1,1,1,1
914750,0,1,1,1,1,1,1,1
914875,0,1,1,1,1,1,1,1
915000,0,1,1,1,1,1,1,1
915125,0,1,1,1,1,1,1,1
915250,0,1,1,1,1,1,1,1
915375,0,1,1,1,1,1,1,1
915500,0,1,1,1,1,1,1,1
915625,0,1,1,1,1,1,1,1
915750,0,1,1,1,1,1,1,1
915875,0,1,1,1,1,1,1,1
916000,0,1,1,1,1,1,1,1
916125,0,1,1,1,1,1,1,1
916250,0,1,1,1,1,1,1,1
916375,0,1,1,1,1,1,1,1
916500,0,1,1,1,1,1,1,1
916625,0,1,1,1,1,1,1,1
916750,0,1,1,1,1,1,1,1
916875,0,1,1,1,1,1,1,1
917000,0,1,1,1,1,1,1,1
917125,0,1,1,1,1,1,1,1
917250,0,1,1,1,1,1,1,1
917375,0,1,1,1,1,1,1,1
917500,0,1,1,1,1,1,1,1
917625,0,1,1,1,1,1,1,1
917750,0,1,1,1,1,1,1,1
917875,0,1,1,1,1,1,1,1
918000,0,1,1,1,1,1,1,1
918125,0,1,1,1,1,1,1,1
918250,0,1,1,1,1,1,1,1
918375,0,1,1,1,1,1,1,1
918500,0,1,1,1,1,1,1,1
918625,0,1,1,1,1,1,1,1
918750,0,1,1,1,1,1,1,1
918875,0,1,1,1,1,1,1,1
919000,0,1,1,1,1,1,1,1
919125,0,1,1,1,1,1,1,1
919250,0,1,1,1,1,1,1,1
919375,0,1,1,1,1,1,1,1
919500,0,1,1,1,1,1,1,1
919625,0,1,1,1,1,1,1,1
919750,0,1,1,1,1,1,1,1
919875,0,1,1,1,1,1,1,1
920000,0,1,1,1,1,1,1,1
920125,0,1,1,1,1,1,1,1
920250,0,1,1,1,1,1,1,1
920375,0,1,1,1,1,1,1,1
920500,0,1,1,1,1,1,1,1
920625,0,1,1,1,1,1,1,1
920750,0,1,1,1,1,1,1,1
920875,0,1,1,1,1,1,1,1
921000,0,1,1,1,1,1,1,1
921125,0,1,1,1,1,1,1,1
921250,0,1,1,1,1,1,1,1
921375,0,1,1,1,1,1,1,1
921500,0,1,1,1,1,1,1,1
921625,0,1,1,1,1,1,1,1
921750,0,1,1,1,1,1,1,1
921875,0,1,1,1,1,1,1,1
922000,0,1,1,1,1,1,1,1
922125,0,1,1,1,1,1,1,1
922250,0,1,1,1,1,1,1,1
922375,0,1,1,1,1,1,1,1
922500,0,1,1,1,1,1,1,1
922625,0,1,1,1,1,1,1,1
922750,0,1,1,1,1,1,1,1
922875,0,1,1,1,1,1,1,1
923000,0,1,1,1,1,1,1,1
923125,0,1,1,1,1,1,1,1
923250,0,1,1,1,1,1,1,1
923375,0,1,1,1,1,1,1,1
923500,0,1,1,1,1,1,1,1
923625,0,1,1,1,1,1,1,1
923750,0,1,1,1,1,1,1,1
923875,0,1,1,1,1,1,1,1
924000,0,1,1,1,1,1,1,1
924125,0,1,1,1,1,1,1,1
924250,0,1,1,1,1,1,1,1
924375,0,1,1,1,1,1,1,1
924500,0,1,1,1,1,1,1,1
924625,0,1,1,1,1,1,1,1
924750,0,1,1,1,1,1,1,1
924875,0,1,1,1,1,1,1,1
925000,0,1,1,1,1,1,1,1
925125,0,1,1,1,1,1,1,1
925250,0,1,1,1,1,1,1,1
925375,0,1,1,1,1,1,1,1
925500,0,1,1,1,1,1,1,1
925625,0,1,1,1,1,1,1,1
925750,0,1,1,1,1,1,1,1
925875,0,1,1,1,1,1,1,1
926000,0,1,1,1,1,1,1,1
926125,0,1,1,1,1,1,1,1
926250,0,1,1,1,1,1,1,1
926375,0,1,1,1,1,1,1,1
926500,0,1,1,1,1,1,1,1
926625,0,1,1,1,1,1,1,1
926750,0,1,1,1,1,1,1,1
926875,0,1,1,1,1,1,1,1
927000,0,1,1,1,1,1,1,1
927125,0,1,1,1,1,1,1,1
927250,0,1,1,1,1,1,1,1
927375,0,1,1,1,1,1,1,1
927500,0,1,1,1,1,1,1,1
927625,0,1,1,1,1,1,1,1
927750,0,1,1,1,1,1,1,1
927875,0,1,1,1,1,1,1,1
928000,0,1,1,1,1,1,1,1
928125,0,1,1,1,1,1,1,1
928250,0,1,1,1,1,1,1,1
928375,0,1,1,1,1,1,1,1
928500,0,1,1,1,1,1,1,1
928625,0,1,1,1,1,1,1,1
928750,0,1,1,1,1,1,1,1
928875,0,1,1,1,1,1,1,1
929000,0,1,1,1,1,1,1,1
929125,0,1,1,1,1,1,1,1
929250,0,1,1,1,1,1,1,1
929375,0,1,1,1,1,1,1,1
929500,0,1,1,1,1,1,1,1
929625,0,1,1,1,1,1,1,1
929750,0,1,1,1,1,1,1,1
929875,0,1,1,1,1,1,1,1
930000,0,1,1,1,1,1,1,1
930125,0,1,1,1,1,1,1,1
930250,0,1,1,1,1,1,1,1
930375,0,1,1,1,1,1,1,1
930500,0,1,1,1,1,1,1,1
930625,0,1,1,1,1,1,1,1
930750,0,1,1,1,1,1,1,1
930875,0,1,1,1,1,1,1,1
931000,0,1,1,1,1,1,1,1
931125,0,1,1,1,1,1,1,1
931250,0,1,1,1,1,1,1,1
931375,0,1,1,1,1,1,1,1
931500,0,1,1,1,1,1,1,1
931625,0,1,1,1,1,1,1,1
931750,0,1,1,1,1,1,1,1
931875,0,1,1,1,1,1,1,1
932000,0,1,1,1,1,1,1,1
932125,0,1,1,1,1,1,1,1
932250,0,1,1,1,1,1,1,1
932375,0,1,1,1,1,1,1,1
932500,0,1,1,1,1,1,1,1
932625,0,1,1,1,1,1,1,1
932750,0,1,1,1,1,1,1,1
932875,0,1,1,1,1,1,1,1
933000,0,1,1,1,1,1,1,1
933125,0,1,1,1,1,1,1,1
933250,0,1,1,1,1,1,1,1
933375,0,1,1,1,1,1,1,1
933500,0,1,1,1,1,1,1,1
933625,0,1,1,1,1,1,1,1
933750,0,1,1,1,1,1,1,1
933875,0,1,1,1,1,1,1,1
934000,0,1,1,1,1,1,1,1
934125,0,1,1,1,1,1,1,1
934250,0,1,1,1,1,1,1,1
934375,0,1,1,1,1,1,1,1
934500,0,1,1,1,1,1,1,1
934625,0,1,1,1,1,1,1,1
934750,0,1,1,1,1,1,1,1
934875,0,1,1,1,1,1,1,1
935000,0,1,1,1,1,1,1,1
935125,0,1,1,1,1,1,1,1
935250,0,1,1,1,1,1,1,1
935375,0,1,1,1,1,1,1,1
935500,0,1,1,1,1,1,1,1
935625,0,1,1,1,1,1,1,1
935750,0,1,1,1,1,1,1,1
935875,0,1,1,1,1,1,1,1
936000,0,1,1,1,1,1,1,1
936125,0,1,1,1,1,1,1,1
936250,0,1,1,1,1,1,1,1
936375,0,1,1,1,1,1,1,1
936500,0,1,1,1,1,1,1,1
936625,0,1,1,1,1,1,1,1
936750,0,1,1,1,1,1,1,1
936875,0,1,1,1,1,1,1,1
937000,0,1,1,1,1,1,1,1
937125,1,1,1,1,1,1,1,1
937250,1,1,1,1,1,1,1,1
937375,1,1,1,1,1,1,1,1
937500,1,1,1,1,1,1,1,1
937625,1,1,1,1,1,1,1,1
937750,1,1,1,1,1,1,1,1
937875,1,1,1,1,1,1,1,1
938000,1,1,1,1,1,1,1,1
938125,1,1,1,1,1,1,1,1
938250,1,1,1,1,1,1,1,1
938375,1,1,1,1,1,1,1,1
938500,1,1,1,1,1,1,1,1
938625,1,1,1,1,1,1,1,1
938750,1,1,1,1,1,1,1,1
938875,1,1,1,1,1,1,1,1
939000,1,1,1,1,1,1,1,1
939125,1,1,1,1,1,1,1,1
939250,1,1,1,1,1,1,1,1
939375,1,1,1,1,1,1,1,1
939500,1,1,1,1,1,1,1,1
939625,1,1,1,1,1,1,1,1
939750,1,1,1,1,1,1,1,1
939875,1,1,1,1,1,1,1,1
940000,1,1,1,1,1,1,1,1
940125,1,1,1,1,1,1,1,1
940250,1,1,1,1,1,1,1,1
940375,1,1,1,1,1,1,1,1
940500,1,1,1,1,1,1,1,1
940625,1,1,1,1,1,1,1,1
940750,1,1,1,1,1,1,1,1
940875,1,1,1,1,1,1,1,1
941000,1,1,1,1,1,1,1,1
941125,1,1,1,1,1,1,1,1
941250,1,1,1,1,1,1,1,1
941375,1,1,1,1,1,1,1,1
941500,1,1,1,1,1,1,1,1
941625,1,1,1,1,1,1,1,1
941750,1,1,1,1,1,1,1,1
941875,1,1,1,1,1,1,1,1
942000,1,1,1,1,1,1,1,1
942125,1,1,1,1,1,1,1,1
942250,1,1,1,1,1,1,1,1
942375,1,1,1,1,1,1,1,1
942500,1,1,1,1,1,1,1,1
942625,1,1,1,1,1,1,1,1
942750,1,1,1,1,1,1,1,1
942875,1,1,1,1,1,1,1,1
943000,1,1,1,1,1,1,1,1
943125,1,1,1,1,1,1,1,1
943250,1,1,1,1,1,1,1,1
943375,1,1,1,1,1,1,1,1
943500,1,1,1,1,1,1,1,1
943625,1,1,1,1,1,1,1,1
943750,1,1,1,1,1,1,1,1
943875,1,1,1,1,1,1,1,1
944000,1,1,1,1,1,1,1,1
944125,1,1,1,1,1,1,1,1
944250,1,1,1,1,1,1,1,1
944375,1,1,1,1,1,1,1,1
944500,1,1,1,1,1,1,1,1
944625,1,1,1,1,1,1,1,1
944750,1,1,1,1,1,1,1,1
944875,1,1,1,1,1,1,1,1
945000,1,1,1,1,1,1,1,1
945125,1,1,1,1,1,1,1,1
945250,1,1,1,1,1,1,1,1
945375,1,1,1,1,1,1,1,1
945500,1,1,1,1,1,1,1,1
945625,1,1,1,1,1,1,1,1
945750,1,1,1,1,1,1,1,1
945875,1,1,1,1,1,1,1,1
946000,1,1,1,1,1,1,1,1
946125,1,1,1,1,1,1,1,1
946250,1,1,1,1,1,1,1,1
946375,1,1,1,1,1,1,1,1
946500,1,1,1,1,1,1,1,1
946625,1,1,1,1,1,1,1,1
946750,1,1,1,1,1,1,1,1
946875,1,1,1,1,1,1,1,1
947000,1,1,1,1,1,1,1,1
947125,1,1,1,1,1,1,1,1
947250,1,1,1,1,1,1,1,1
947375,1,1,1,1,1,1,1,1
947500,1,1,1,1,1,1,1,1
947625,1,1,1,1,1,1,1,1
947750,1,1,1,1,1,1,1,1
947875,1,1,1,1,1,1,1,1
948000,1,1,1,1,1,1,1,1
948125,1,1,1,1,1,1,1,1
948250,1,1,1,1,1,1,1,1
948375,1,1,1,1,1,1,1,1
948500,1,1,1,1,1,1,1,1
948625,1,1,1,1,1,1,1,1
948750,1,1,1,1,1,1,1,1
948875,1,1,1,1,1,1,1,1
949000,1,1,1,1,1,1,1,1
949125,1,1,1,1,1,1,1,1
949250,1,1,1,1,1,1,1,1
949375,1,1,1,1,1,1,1,1
949500,1,1,1,1,1,1,1,1
949625,1,1,1,1,1,1,1,1
949750,1,1,1,1,1,1,1,1
949875,1,1,1,1,1,1,1,1
950000,1,1,1,1,1,1,1,1
950125,1,1,1,1,1,1,1,1
950250,1,1,1,1,1,1,1,1
950375,1,1,1,1,1,1,1,1
950500,1,1,1,1,1,1,1,1
950625,1,1,1,1,1,1,1,1
950750,1,1,1,1,1,1,1,1
950875,1,1,1,1,1,1,1,1
951000,1,1,1,1,1,1,1,1
951125,1,1,1,1,1,1,1,1
951250,1,1,1,1,1,1,1,1
951375,1,1,1,1,1,1,1,1
951500,1,1,1,1,1,1,1,1
951625,1,1,1,1,1,1,1,1
951750,1,1,1,1,1,1,1,1
951875,1,1,1,1,1,1,1,1
952000,1,1,1,1,1,1,1,1
952125,1,1,1,1,1,1,1,1
952250,1,1,1,1,1,1,1,1
952375,1,1,1,1,1,1,1,1
952500,1,1,1,1,1,1,1,1
952625,1,1,1,1,1,1,1,1
952750,1,1,1,1,1,1,1,1
952875,1,1,1,1,1,1,1,1
953000,1,1,1,1,1,1,1,1
953125,1,1,1,1,1,1,1,1
953250,1,1,1,1,1,1,1,1
953375,1,1,1,1,1,1,1,1
953500,1,1,1,1,1,1,1,1
953625,1,1,1,1,1,1,1,1
953750,1,1,1,1,1,1,1,1
953875,1,1,1,1,1,1,1,1
954000,1,1,1,1,1,1,1,1
954125,1,1,1,1,1,1,1,1
954250,1,1,1,1,1,1,1,1
954375,1,1,1,1,1,1,1,1
954500,1,1,1,1,1,1,1,1
954625,1,1,1,1,1,1,1,1
954750,1,1,1,1,1,1,1,1
954875,1,1,1,1,1,1,1,1
955000,1,1,1,1,1,1,1,1
955125,1,1,1,1,1,1,1,1
955250,1,1,1,1,1,1,1,1
955375,1,1,1,1,1,1,1,1
955500,1,1,1,1,1,1,1,1
955625,1,1,1,1,1,1,1,1
955750,1,1,1,1,1,1,1,1
955875,1,1,1,1,1,1,1,1
956000,1,1,1,1,1,1,1,1
956125,1,1,1,1,1,1,1,1
956250,1,1,1,1,1,1,1,1
956375,1,1,1,1,1,1,1,1
956500,1,1,1,1,1,1,1,1
956625,1,1,1,1,1,1,1,1
956750,1,1,1,1,1,1,1,1
956875,1,1,1,1,1,1,1,1
957000,1,1,1,1,1,1,1,1
957125,1,1,1,1,1,1,1,1
957250,1,1,1,1,1,1,1,1
957375,1,1,1,1,1,1,1,1
957500,1,1,1,1,1,1,1,1
957625,1,1,1,1,1,1,1,1
957750,1,1,1,1,1,1,1,1
957875,1,1,1,1,1,1,1,1
958000,1,1,1,1,1,1,1,1
958125,1,1,1,1,1,1,1,1
958250,1,1,1,1,1,1,1,1
958375,1,1,1,1,1,1,1,1
958500,1,1,1,1,1,1,1,1
958625,1,1,1,1,1,1,1,1
958750,1,1,1,1,1,1,1,1
958875,1,1,1,1,1,1,1,1
959000,1,1,1,1,1,1,1,1
959125,1,1,1,1,1,1,1,1
959250,1,1,1,1,1,1,1,1
959375,1,1,1,1,1,1,1,1
959500,1,1,1,1,1,1,1,1
959625,1,1,1,1,1,1,1,1
959750,1,1,1,1,1,1,1,1
959875,1,1,1,1,1,1,1,1
960000,1,1,1,1,1,1,1,1
960125,1,1,1,1,1,1,1,1
960250,1,1,1,1,1,1,1,1
960375,1,1,1,1,1,1,1,1
960500,1,1,1,1,1,1,1,1
960625,1,1,1,1,1,1,1,1
960750,1,1,1,1,1,1,1,1
960875,1,1,1,1,1,1,1,1
961000,1,1,1,1,1,1,1,1
961125,1,1,1,1,1,1,1,1
961250,1,1,1,1,1,1,1,1
961375,1,1,1,1,1,1,1,1
961500,1,1,1,1,1,1,1,1
961625,1,1,1,1,1,1,1,1
961750,1,1,1,1,1,1,1,1
961875,1,1,1,1,1,1,1,1
962000,1,1,1,1,1,1,1,1
962125,1,1,1,1,1,1,1,1
962250,1,1,1,1,1,1,1,1
962375,1,1,1,1,1,1,1,1
962500,1,1,1,1,1,1,1,1
962625,1,1,1,1,1,1,1,1
962750,1,1,1,1,1,1,1,1
962875,1,1,1,1,1,1,1,1
963000,1,1,1,1,1,1,1,1
963125,1,1,1,1,1,1,1,1
963250,1,1,1,1,1,1,1,1
963375,1,1,1,1,1,1,1,1
963500,1,1,1,1,1,1,1,1
963625,1,1,1,1,1,1,1,1
963750,1,1,1,1,1,1,1,1
963875,1,1,1,1,1,1,1,1
964000,1,1,1,1,1,1,1,1
964125,1,1,1,1,1,1,1,1
964250,1,1,1,1,1,1,1,1
964375,1,1,1,1,1,1,1,1
964500,1,1,1,1,1,1,1,1
964625,1,1,1,1,1,1,1,1
964750,1,1,1,1,1,1,1,1
964875,1,1,1,1,1,1,1,1
965000,1,1,1,1,1,1,1,1
965125,1,1,1,1,1,1,1,1
965250,1,1,1,1,1,1,1,1
965375,1,1,1,1,1,1,1,1
965500,1,1,1,1,1,1,1,1
965625,1,1,1,1,1,1,1,1
965750,1,1,1,1,1,1,1,1
965875,1,1,1,1,1,1,1,1
966000,1,1,1,1,1,1,1,1
966125,1,1,1,1,1,1,1,1
966250,1,1,1,1,1,1,1,1
966375,1,1,1,1,1,1,1,1
966500,1,1,1,1,1,1,1,1
966625,1,1,1,1,1,1,1,1
966750,1,1,1,1,1,1,1,1
966875,1,1,1,1,1,1,1,1
967000,1,1,1,1,1,1,1,1
967125,1,1,1,1,1,1,1,1
967250,1,1,1,1,1,1,1,1
967375,1,1,1,1,1,1,1,1
967500,1,1,1,1,1,1,1,1
967625,1,1,1,1,1,1,1,1
967750,1,1,1,1,1,1,1,1
967875,1,1,1,1,1,1,1,1
968000,1,1,1,1,1,1,1,1
968125,1,1,1,1,1,1,1,1
968250,1,1,1,1,1,1,1,1
968375,1,1,1,1,1,1,1,1
968500,1,1,1,1,1,1,1,1
968625,1,1,1,1,1,1,1,1
968750,1,1,1,1,1,1,1,1
968875,1,1,1,1,1,1,1,1
969000,1,1,1,1,1,1,1,1
969125,1,1,1,1,1,1,1,1
969250,1,1,1,1,1,1,1,1
969375,1,1,1,1,1,1,1,1
969500,1,1,1,1,1,1,1,1
969625,1,1,1,1,1,1,1,1
969750,1,1,1,1,1,1,1,1
969875,1,1,1,1,1,1,1,1
970000,1,1,1,1,1,1,1,1
970125,1,1,1,1,1,1,1,1
970250,1,1,1,1,1,1,1,1
970375,1,1,1,1,1,1,1,1
970500,1,1,1,1,1,1,1,1
970625,1,1,1,1,1,1,1,1
970750,1,1,1,1,1,1,1,1
970875,1,1,1,1,1,1,1,1
971000,1,1,1,1,1,1,1,1
971125,1,1,1,1,1,1,1,1
971250,1,1,1,1,1,1,1,1
971375,1,1,1,1,1,1,1,1
971500,1,1,1,1,1,1,1,1
971625,1,1,1,1,1,1,1,1
971750,1,1,1,1,1,1,1,1
971875,1,1,1,1,1,1,1,1
972000,1,1,1,1,1,1,1,1
972125,1,1,1,1,1,1,1,1
972250,1,1,1,1,1,1,1,1
972375,1,1,1,1,1,1,1,1
972500,1,1,1,1,1,1,1,1
972625,1,1,1,1,1,1,1,1
972750,1,1,1,1,1,1,1,1
972875,1,1,1,1,1,1,1,1
973000,1,1,1,1,1,1,1,1
973125,1,1,1,1,1,1,1,1
973250,1,1,1,1,1,1,1,1
973375,1,1,1,1,1,1,1,1
973500,1,1,1,1,1,1,1,1
973625,1,1,1,1,1,1,1,1
973750,1,1,1,1,1,1,1,1
973875,1,1,1,1,1,1,1,1
974000,1,1,1,1,1,1,1,1
974125,1,1,1,1,1,1,1,1
974250,1,1,1,1,1,1,1,1
974375,1,1,1,1,1,1,1,1
974500,1,1,1,1,1,1,1,1
974625,1,1,1,1,1,1,1,1
974750,1,1,1,1,1,1,1,1
974875,1,1,1,1,1,1,1,1
975000,1,1,1,1,1,1,1,1
975125,1,1,1,1,1,1,1,1
975250,1,1,1,1,1,1,1,1
975375,1,1,1,1,1,1,1,1
975500,1,1,1,1,1,1,1,1
975625,1,1,1,1,1,1,1,1
975750,1,1,1,1,1,1,1,1
975875,1,1,1,1,1,1,1,1
976000,1,1,1,1,1,1,1,1
976125,1,1,1,1,1,1,1,1
976250,1,1,1,1,1,1,1,1
976375,1,1,1,1,1,1,1,1
976500,1,1,1,1,1,1,1,1
976625,1,1,1,1,1,1,1,1
976750,1,1,1,1,1,1,1,1
976875,1,1,1,1,1,1,1,1
977000,1,1,1,1,1,1,1,1
977125,1,1,1,1,1,1,1,1
977250,1,1,1,1,1,1,1,1
977375,1,1,1,1,1,1,1,1
977500,1,1,1,1,1,1,1,1
977625,1,1,1,1,1,1,1,1
977750,1,1,1,1,1,1,1,1
977875,1,1,1,1,1,1,1,1
978000,1,1,1,1,1,1,1,1
978125,1,1,1,1,1,1,1,1
978250,1,1,1,1,1,1,1,1
978375,1,1,1,1,1,1,1,1
978500,1,1,1,1,1,1,1,1
978625,1,1,1,1,1,1,1,1
978750,1,1,1,1,1,1,1,1
978875,1,1,1,1,1,1,1,1
979000,1,1,1,1,1,1,1,1
979125,1,1,1,1,1,1,1,1
979250,1,1,1,1,1,1,1,1
979375,1,1,1,1,1,1,1,1
979500,1,1,1,1,1,1,1,1
979625,1,1,1,1,1,1,1,1
979750,1,1,1,1,1,1,1,1
979875,1,1,1,1,1,1,1,1
980000,1,1,1,1,1,1,1,1
980125,1,1,1,1,1,1,1,1
980250,1,1,1,1,1,1,1,1
980375,1,1,1,1,1,1,1,1
980500,1,1,1,1,1,1,1,1
980625,1,1,1,1,1,1,1,1
980750,1,1,1,1,1,1,1,1
980875,1,1,1,1,1,1,1,1
981000,1,1,1,1,1,1,1,1
981125,1,1,1,1,1,1,1,1
981250,1,1,1,1,1,1,1,1
981375,1,1,1,1,1,1,1,1
981500,1,1,1,1,1,1,1,1
981625,1,1,1,1,1,1,1,1
981750,1,1,1,1,1,1,1,1
981875,1,1,1,1,1,1,1,1
982000,1,1,1,1,1,1,1,1
982125,1,1,1,1,1,1,1,1
982250,1,1,1,1,1,1,1,1
982375,1,1,1,1,1,1,1,1
982500,1,1,1,1,1,1,1,1
982625,1,1,1,1,1,1,1,1
982750,1,1,1,1,1,1,1,1
982875,1,1,1,1,1,1,1,1
983000,1,1,1,1,1,1,1,1
983125,1,1,1,1,1,1,1,1
983250,1,1,1,1,1,1,1,1
983375,1,1,1,1,1,1,1,1
983500,1,1,1,1,1,1,1,1
983625,1,1,1,1,1,1,1,1
983750,1,1,1,1,1,1,1,1
983875,1,1,1,1,1,1,1,1
984000,1,1,1,1,1,1,1,1
984125,1,1,1,1,1,1,1,1
984250,1,1,1,1,1,1,1,1
984375,1,1,1,1,1,1,1,1
984500,1,1,1,1,1,1,1,1
984625,1,1,1,1,1,1,1,1
984750,1,1,1,1,1,1,1,1
984875,1,1,1,1,1,1,1,1
985000,1,1,1,1,1,1,1,1
985125,1,1,1,1,1,1,1,1
985250,1,1,1,1,1,1,1,1
985375,1,1,1,1,1,1,1,1
985500,1,1,1,1,1,1,1,1
985625,1,1,1,1,1,1,1,1
985750,1,1,1,1,1,1,1,1
985875,1,1,1,1,1,1,1,1
986000,1,1,1,1,1,1,1,1
986125,1,1,1,1,1,1,1,1
986250,1,1,1,1,1,1,1,1
986375,1,1,1,1,1,1,1,1
986500,1,1,1,1,1,1,1,1
986625,1,1,1,1,1,1,1,1
986750,1,1,1,1,1,1,1,1
986875,1,1,1,1,1,1,1,1
987000,1,1,1,1,1,1,1,1
987125,1,1,1,1,1,1,1,1
987250,1,1,1,1,1,1,1,1
987375,1,1,1,1,1,1,1,1
987500,1,1,1,1,1,1,1,1
987625,1,1,1,1,1,1,1,1
987750,1,1,1,1,1,1,1,1
987875,1,1,1,1,1,1,1,1
988000,1,1,1,1,1,1,1,1
